iid_pid,iid,id,gender,idg,condtn,wave,round,position,positin1,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,expnum,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,nb,duo,culture,indoors,sport,social
6759.0,449,10.0,1.0,20.0,2.0,17.0,11.0,4.0,8.0,8.0,5.0,434,0.0,-0.11999999731779099,0.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,8.0,8.0,8.0,8.0,8.0,7.0,23.0,1.0,6.0,7.0,1.0,11552.0,52280.0,1.0,3.0,1.0,1.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,5.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,1,449_434,6.0,5.833333333333333,5.25,3.75
6758.0,449,10.0,1.0,20.0,2.0,17.0,11.0,3.0,8.0,7.0,4.0,433,0.0,0.4399999976158142,1.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,7.0,7.0,7.0,7.0,4.0,3.0,23.0,1.0,6.0,7.0,1.0,11552.0,52280.0,1.0,3.0,1.0,1.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,5.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,1,449_433,6.0,5.833333333333333,5.25,3.75
6757.0,449,10.0,1.0,20.0,2.0,17.0,11.0,11.0,8.0,3.0,3.0,432,0.0,0.23999999463558197,0.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,8.0,8.0,9.0,9.0,10.0,10.0,23.0,1.0,6.0,7.0,1.0,11552.0,52280.0,1.0,3.0,1.0,1.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,5.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,1,449_432,6.0,5.833333333333333,5.25,3.75
6756.0,449,10.0,1.0,20.0,2.0,17.0,11.0,9.0,8.0,2.0,2.0,431,0.0,0.3100000023841858,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,8.0,5.0,7.0,6.0,8.0,2.0,23.0,1.0,6.0,7.0,1.0,11552.0,52280.0,1.0,3.0,1.0,1.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,5.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,1,449_431,6.0,5.833333333333333,5.25,3.75
6755.0,449,10.0,1.0,20.0,2.0,17.0,11.0,8.0,8.0,1.0,1.0,430,0.0,0.17000000178813934,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,6.0,9.0,8.0,8.0,5.0,23.0,1.0,6.0,7.0,1.0,11552.0,52280.0,1.0,3.0,1.0,1.0,8.0,2.0,6.0,8.0,7.0,5.0,5.0,3.0,1.0,9.0,7.0,6.0,9.0,2.0,6.0,4.0,1.0,5.0,1.0,55.0,2.0,1.0,40.0,1.0,1.0,1,449_430,6.0,5.833333333333333,5.25,3.75
6754.0,448,9.0,1.0,18.0,2.0,17.0,11.0,2.0,7.0,7.0,10.0,439,1.0,0.5,1.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,9.0,3.0,10.0,9.0,10.0,3.5352364439461326,22.0,1.0,2.0,1.0,1.0,10021.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,448_439,8.25,6.166666666666667,3.0,7.5
6753.0,448,9.0,1.0,18.0,2.0,17.0,11.0,13.0,7.0,6.0,9.0,438,0.0,0.47999998927116394,1.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,0.0,8.0,2.0,4.0,5.0,10.0,2.0,22.0,1.0,2.0,1.0,1.0,10021.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,448_438,8.25,6.166666666666667,3.0,7.5
6752.0,448,9.0,1.0,18.0,2.0,17.0,11.0,12.0,7.0,5.0,8.0,437,1.0,0.4099999964237213,1.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,7.0,6.0,9.0,10.0,9.0,9.0,22.0,1.0,2.0,1.0,1.0,10021.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,448_437,8.25,6.166666666666667,3.0,7.5
6751.0,448,9.0,1.0,18.0,2.0,17.0,11.0,6.0,7.0,10.0,7.0,436,1.0,0.0,1.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,1.0,10.0,10.0,10.0,10.0,10.0,10.0,22.0,1.0,2.0,1.0,1.0,10021.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,448_436,8.25,6.166666666666667,3.0,7.5
6750.0,448,9.0,1.0,18.0,2.0,17.0,11.0,7.0,7.0,1.0,6.0,435,1.0,0.7300000190734863,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,1.0,9.0,9.0,10.0,10.0,9.0,9.638850913500468,22.0,1.0,2.0,1.0,1.0,10021.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,448_435,8.25,6.166666666666667,3.0,7.5
6749.0,448,9.0,1.0,18.0,2.0,17.0,11.0,4.0,7.0,9.0,5.0,434,0.0,0.1599999964237213,1.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,7.0,6.0,6.0,5.0,7.0,7.0,22.0,1.0,2.0,1.0,1.0,10021.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,448_434,8.25,6.166666666666667,3.0,7.5
6748.0,448,9.0,1.0,18.0,2.0,17.0,11.0,3.0,7.0,8.0,4.0,433,0.0,0.4099999964237213,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,6.0,5.0,5.0,5.0,8.0,5.0,22.0,1.0,2.0,1.0,1.0,10021.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,448_433,8.25,6.166666666666667,3.0,7.5
6747.0,448,9.0,1.0,18.0,2.0,17.0,11.0,11.0,7.0,4.0,3.0,432,0.0,0.6899999976158142,1.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,8.0,6.0,8.0,7.0,9.0,5.0,22.0,1.0,2.0,1.0,1.0,10021.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,448_432,8.25,6.166666666666667,3.0,7.5
6746.0,448,9.0,1.0,18.0,2.0,17.0,11.0,9.0,7.0,3.0,2.0,431,1.0,0.029999999329447746,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,1.0,9.0,8.0,9.0,9.0,5.0,2.0,22.0,1.0,2.0,1.0,1.0,10021.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,448_431,8.25,6.166666666666667,3.0,7.5
6745.0,448,9.0,1.0,18.0,2.0,17.0,11.0,8.0,7.0,2.0,1.0,430,0.0,-0.41999998688697815,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,6.0,8.0,8.0,9.0,9.0,4.0,22.0,1.0,2.0,1.0,1.0,10021.0,55080.0,1.0,2.0,1.0,7.0,3.0,2.0,4.0,9.0,8.0,9.0,3.0,5.0,9.0,7.0,3.0,6.0,7.0,6.0,10.0,6.0,5.0,3.0,5.0,25.0,15.0,25.0,25.0,5.0,5.0,1,448_430,8.25,6.166666666666667,3.0,7.5
6744.0,447,8.0,1.0,16.0,2.0,17.0,11.0,2.0,1.0,1.0,10.0,439,0.0,0.49000000953674316,0.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,0.0,7.0,7.0,9.0,3.0,9.0,0.0,26.0,13.0,4.0,1.0,1.0,110003.0,37881.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,1,447_439,4.5,5.333333333333333,6.0,4.75
6743.0,447,8.0,1.0,16.0,2.0,17.0,11.0,13.0,1.0,10.0,9.0,438,0.0,0.3499999940395355,0.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,0.0,6.0,3.0,4.0,2.0,9.0,4.0,26.0,13.0,4.0,1.0,1.0,110003.0,37881.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,1,447_438,4.5,5.333333333333333,6.0,4.75
6742.0,447,8.0,1.0,16.0,2.0,17.0,11.0,12.0,1.0,9.0,8.0,437,0.0,0.3400000035762787,0.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,8.0,8.0,10.0,7.0,10.0,7.0,26.0,13.0,4.0,1.0,1.0,110003.0,37881.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,1,447_437,4.5,5.333333333333333,6.0,4.75
6741.0,447,8.0,1.0,16.0,2.0,17.0,11.0,6.0,1.0,4.0,7.0,436,0.0,0.3100000023841858,0.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,7.0,10.0,9.0,9.0,9.0,8.0,26.0,13.0,4.0,1.0,1.0,110003.0,37881.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,1,447_436,4.5,5.333333333333333,6.0,4.75
6740.0,447,8.0,1.0,16.0,2.0,17.0,11.0,7.0,1.0,5.0,6.0,435,0.0,0.18000000715255737,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,0.0,6.0,10.0,9.0,8.0,8.0,4.0,26.0,13.0,4.0,1.0,1.0,110003.0,37881.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,1,447_435,4.5,5.333333333333333,6.0,4.75
6739.0,447,8.0,1.0,16.0,2.0,17.0,11.0,4.0,1.0,3.0,5.0,434,1.0,0.12999999523162842,0.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,1.0,10.0,10.0,10.0,10.0,10.0,9.0,26.0,13.0,4.0,1.0,1.0,110003.0,37881.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,1,447_434,4.5,5.333333333333333,6.0,4.75
6738.0,447,8.0,1.0,16.0,2.0,17.0,11.0,3.0,1.0,2.0,4.0,433,0.0,0.23000000417232513,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,7.0,7.0,7.0,5.0,5.0,3.0,26.0,13.0,4.0,1.0,1.0,110003.0,37881.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,1,447_433,4.5,5.333333333333333,6.0,4.75
6737.0,447,8.0,1.0,16.0,2.0,17.0,11.0,11.0,1.0,8.0,3.0,432,0.0,0.07999999821186066,0.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,7.0,9.0,10.0,10.0,10.0,8.0,26.0,13.0,4.0,1.0,1.0,110003.0,37881.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,1,447_432,4.5,5.333333333333333,6.0,4.75
6736.0,447,8.0,1.0,16.0,2.0,17.0,11.0,9.0,1.0,7.0,2.0,431,0.0,0.10999999940395355,1.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,8.0,9.0,8.0,7.0,8.0,2.0,26.0,13.0,4.0,1.0,1.0,110003.0,37881.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,1,447_431,4.5,5.333333333333333,6.0,4.75
6735.0,447,8.0,1.0,16.0,2.0,17.0,11.0,8.0,1.0,6.0,1.0,430,0.0,0.49000000953674316,1.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,8.0,8.0,8.0,6.0,3.0,26.0,13.0,4.0,1.0,1.0,110003.0,37881.0,1.0,7.0,2.0,7.0,7.0,5.0,6.0,8.0,3.0,2.0,6.0,2.0,5.0,6.0,3.0,4.0,8.0,4.0,9.0,2.0,4.0,3.0,1.0,15.0,30.0,25.0,20.0,0.0,10.0,1,447_430,4.5,5.333333333333333,6.0,4.75
6734.0,446,7.0,1.0,14.0,2.0,17.0,11.0,2.0,4.0,9.0,10.0,439,1.0,0.6700000166893005,0.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,7.0,7.0,9.0,5.0,9.0,4.543552970948324,28.0,8.0,3.0,2.0,2.0,0.0,52586.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,1,446_439,7.25,5.166666666666667,6.5,5.5
6733.0,446,7.0,1.0,14.0,2.0,17.0,11.0,13.0,4.0,8.0,9.0,438,1.0,0.2800000011920929,0.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,1.0,6.0,4.0,7.0,3.0,7.0,6.0,28.0,8.0,3.0,2.0,2.0,0.0,52586.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,1,446_438,7.25,5.166666666666667,6.5,5.5
6732.0,446,7.0,1.0,14.0,2.0,17.0,11.0,12.0,4.0,7.0,8.0,437,0.0,0.3400000035762787,0.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,6.0,8.0,9.0,9.0,10.0,8.0,28.0,8.0,3.0,2.0,2.0,0.0,52586.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,1,446_437,7.25,5.166666666666667,6.5,5.5
6731.0,446,7.0,1.0,14.0,2.0,17.0,11.0,6.0,4.0,2.0,7.0,436,0.0,0.3199999928474426,0.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,7.0,10.0,9.0,9.0,7.0,8.0,28.0,8.0,3.0,2.0,2.0,0.0,52586.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,1,446_436,7.25,5.166666666666667,6.5,5.5
6730.0,446,7.0,1.0,14.0,2.0,17.0,11.0,7.0,4.0,3.0,6.0,435,0.0,0.23000000417232513,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,28.0,8.0,3.0,2.0,2.0,0.0,52586.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,1,446_435,7.25,5.166666666666667,6.5,5.5
6729.0,446,7.0,1.0,14.0,2.0,17.0,11.0,4.0,4.0,1.0,5.0,434,0.0,0.2800000011920929,0.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,7.0,5.0,5.0,3.0,3.0,5.0,28.0,8.0,3.0,2.0,2.0,0.0,52586.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,1,446_434,7.25,5.166666666666667,6.5,5.5
6728.0,446,7.0,1.0,14.0,2.0,17.0,11.0,3.0,4.0,10.0,4.0,433,1.0,0.5299999713897705,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,1.0,9.0,8.0,8.0,5.0,7.0,5.0,28.0,8.0,3.0,2.0,2.0,0.0,52586.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,1,446_433,7.25,5.166666666666667,6.5,5.5
6727.0,446,7.0,1.0,14.0,2.0,17.0,11.0,11.0,4.0,6.0,3.0,432,1.0,0.3199999928474426,0.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,3.0,9.0,9.0,6.0,9.0,7.0,28.0,8.0,3.0,2.0,2.0,0.0,52586.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,1,446_432,7.25,5.166666666666667,6.5,5.5
6726.0,446,7.0,1.0,14.0,2.0,17.0,11.0,9.0,4.0,5.0,2.0,431,0.0,0.25,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,7.0,9.0,9.0,8.0,6.0,2.0,28.0,8.0,3.0,2.0,2.0,0.0,52586.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,1,446_431,7.25,5.166666666666667,6.5,5.5
6725.0,446,7.0,1.0,14.0,2.0,17.0,11.0,8.0,4.0,4.0,1.0,430,0.0,0.14000000059604645,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,9.0,9.0,6.0,8.0,4.0,28.0,8.0,3.0,2.0,2.0,0.0,52586.0,1.0,4.0,3.0,7.0,9.0,2.0,9.0,8.0,8.0,7.0,6.0,3.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,3.0,3.0,7.0,20.0,30.0,20.0,25.0,15.0,10.0,0.0,1,446_430,7.25,5.166666666666667,6.5,5.5
6724.0,445,6.0,1.0,12.0,2.0,17.0,11.0,2.0,12.0,3.0,10.0,439,1.0,0.47999998927116394,1.0,29.0,2.0,20.0,10.0,50.0,5.0,10.0,5.0,1.0,7.0,7.0,7.0,6.0,7.0,5.587627410058295,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,1,445_439,5.25,6.666666666666667,8.0,7.5
6723.0,445,6.0,1.0,12.0,2.0,17.0,11.0,13.0,12.0,2.0,9.0,438,0.0,0.38999998569488525,1.0,23.0,2.0,14.0,15.0,16.0,17.0,18.0,20.0,1.0,7.0,7.0,10.0,9.0,10.0,8.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,1,445_438,5.25,6.666666666666667,8.0,7.5
6722.0,445,6.0,1.0,12.0,2.0,17.0,11.0,12.0,12.0,1.0,8.0,437,0.0,0.15000000596046448,1.0,23.0,2.0,15.0,15.0,18.0,18.0,14.0,20.0,1.0,7.0,7.0,8.0,9.0,9.0,8.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,1,445_437,5.25,6.666666666666667,8.0,7.5
6721.0,445,6.0,1.0,12.0,2.0,17.0,11.0,6.0,12.0,6.0,7.0,436,0.0,0.05999999865889549,1.0,23.0,2.0,28.0,8.0,17.0,22.0,17.0,8.0,0.0,8.0,10.0,9.0,9.0,8.0,7.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,1,445_436,5.25,6.666666666666667,8.0,7.5
6720.0,445,6.0,1.0,12.0,2.0,17.0,11.0,7.0,12.0,7.0,6.0,435,0.0,0.15000000596046448,0.0,22.0,1.0,25.0,5.0,20.0,25.0,15.0,10.0,0.0,4.0,5.0,8.0,7.0,7.0,5.7179667220177,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,1,445_435,5.25,6.666666666666667,8.0,7.5
6719.0,445,6.0,1.0,12.0,2.0,17.0,11.0,4.0,12.0,5.0,5.0,434,0.0,0.12999999523162842,1.0,27.0,2.0,30.0,15.0,15.0,30.0,0.0,10.0,0.0,7.0,9.0,7.0,7.0,7.0,7.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,1,445_434,5.25,6.666666666666667,8.0,7.5
6718.0,445,6.0,1.0,12.0,2.0,17.0,11.0,3.0,12.0,4.0,4.0,433,0.0,0.12999999523162842,0.0,30.0,6.0,20.0,20.0,20.0,20.0,10.0,10.0,0.0,7.0,7.0,7.0,6.0,5.0,3.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,1,445_433,5.25,6.666666666666667,8.0,7.5
6717.0,445,6.0,1.0,12.0,2.0,17.0,11.0,11.0,12.0,10.0,3.0,432,1.0,-0.07999999821186066,1.0,28.0,2.0,15.0,30.0,30.0,10.0,10.0,5.0,1.0,8.0,7.0,8.0,7.0,9.0,10.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,1,445_432,5.25,6.666666666666667,8.0,7.5
6716.0,445,6.0,1.0,12.0,2.0,17.0,11.0,9.0,12.0,9.0,2.0,431,0.0,-0.05999999865889549,0.0,27.0,4.0,15.0,15.0,25.0,15.0,15.0,15.0,0.0,5.0,3.0,4.0,3.0,6.0,1.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,1,445_431,5.25,6.666666666666667,8.0,7.5
6715.0,445,6.0,1.0,12.0,2.0,17.0,11.0,8.0,12.0,8.0,1.0,430,0.0,0.27000001072883606,0.0,22.0,4.0,10.0,25.0,15.0,20.0,15.0,15.0,0.0,5.0,8.0,8.0,6.0,7.0,2.0,30.0,13.0,2.0,1.0,1.0,11576.0,90225.0,2.0,5.0,2.0,9.0,9.0,6.0,8.0,8.0,5.0,3.0,9.0,5.0,9.0,10.0,5.0,4.0,10.0,8.0,9.0,5.0,1.0,5.0,1.0,40.0,12.0,18.0,12.0,6.0,12.0,1,445_430,5.25,6.666666666666667,8.0,7.5
