iid_pid,iid,id,gender,idg,condtn,partner,pid,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,age,field_cd,race,imprace,imprelig,zipcode,income,goal,date,go_out,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,nb,duo
6859.0,511,3.0,0.0,5.0,2.0,11.0,541,-0.05000000074505806,1.0,23.0,4.0,40.0,30.0,0.0,20.0,0.0,10.0,5.0,7.0,10.0,5.0,10.0,5.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,541_511
6860.0,511,3.0,0.0,5.0,2.0,12.0,542,-0.029999999329447746,1.0,23.0,4.0,25.0,15.0,20.0,20.0,10.0,10.0,4.0,5.0,8.0,6.0,7.0,9.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,542_511
6861.0,511,3.0,0.0,5.0,2.0,13.0,543,-0.33000001311302185,1.0,24.0,4.0,20.0,16.0,16.0,17.0,16.0,15.0,6.0,8.0,8.0,6.0,8.0,3.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,543_511
6862.0,511,3.0,0.0,5.0,2.0,14.0,544,-0.11999999731779099,1.0,23.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,8.0,8.0,5.0,7.0,6.0,5.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,544_511
6863.0,511,3.0,0.0,5.0,2.0,15.0,545,0.1599999964237213,0.0,24.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,4.90978002820779,6.364670042311685,8.0,6.000000000000001,7.454890014103896,6.270659915376632,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,545_511
6864.0,511,3.0,0.0,5.0,2.0,16.0,546,-0.05000000074505806,0.0,30.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,6.0,6.0,7.0,5.0,6.0,6.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,546_511
6865.0,511,3.0,0.0,5.0,2.0,17.0,547,0.3700000047683716,0.0,30.0,2.0,25.0,20.0,20.0,20.0,0.0,15.0,4.0,7.0,6.0,4.0,2.0,1.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,547_511
6866.0,511,3.0,0.0,5.0,2.0,18.0,548,-0.20000000298023224,0.0,30.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,9.0,9.0,9.0,5.0,8.0,5.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,548_511
6867.0,511,3.0,0.0,5.0,2.0,19.0,549,0.17000000178813934,0.0,28.0,2.0,20.0,20.0,20.0,20.0,0.0,20.0,6.0,8.0,6.0,5.0,8.0,5.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,549_511
6868.0,511,3.0,0.0,5.0,2.0,20.0,550,0.47999998927116394,0.0,30.0,2.0,30.0,3.0,30.0,30.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,550_511
6869.0,511,3.0,0.0,5.0,2.0,21.0,551,0.3700000047683716,0.0,27.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,5.0,8.0,9.0,6.0,8.0,7.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,551_511
6870.0,511,3.0,0.0,5.0,2.0,22.0,552,0.8299999833106995,0.0,25.0,2.0,70.0,0.0,15.0,15.0,0.0,0.0,7.0,5.0,5.0,4.0,5.0,1.0,23.0,5.0,4.0,2.0,2.0,395001.0,46280.0,2.0,7.0,3.0,7.0,6.0,5.0,5.0,7.0,8.0,10.0,10.0,3.0,9.0,8.0,5.0,8.0,9.0,9.0,10.0,7.0,8.0,6.0,20.0,10.0,10.0,30.0,15.0,15.0,1,552_511
6871.0,512,4.0,0.0,7.0,2.0,1.0,531,0.2199999988079071,0.0,25.0,4.0,15.0,30.0,20.0,20.0,10.0,5.0,10.0,8.0,5.0,3.0,10.0,1.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,531_512
6872.0,512,4.0,0.0,7.0,2.0,2.0,532,-0.23999999463558197,0.0,26.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,7.0,7.0,7.0,6.0,5.0,4.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,532_512
6873.0,512,4.0,0.0,7.0,2.0,3.0,533,0.3499999940395355,1.0,26.0,2.0,25.0,25.0,25.0,13.0,12.0,0.0,8.0,7.0,8.0,8.0,5.542860988517186,3.457139011482814,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,533_512
6874.0,512,4.0,0.0,7.0,2.0,4.0,534,0.23000000417232513,0.0,24.0,6.0,30.0,30.0,30.0,5.0,2.0,3.0,7.0,7.0,6.0,7.0,8.0,7.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,534_512
6875.0,512,4.0,0.0,7.0,2.0,5.0,535,0.46000000834465027,1.0,23.0,2.0,23.0,14.0,19.0,16.0,10.0,18.0,8.0,8.0,8.0,7.0,8.0,6.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,535_512
6876.0,512,4.0,0.0,7.0,2.0,6.0,536,0.5400000214576721,1.0,29.0,2.0,30.0,20.0,20.0,20.0,10.0,0.0,9.0,5.0,7.0,4.0,6.0,3.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,536_512
6877.0,512,4.0,0.0,7.0,2.0,7.0,537,0.5400000214576721,0.0,22.0,4.0,20.0,5.0,25.0,25.0,5.0,20.0,9.0,8.0,9.0,8.0,8.0,7.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,537_512
6878.0,512,4.0,0.0,7.0,2.0,8.0,538,0.019999999552965164,1.0,32.0,2.0,50.0,0.0,10.0,30.0,0.0,10.0,7.43724437592716,6.0,5.8744887518543205,7.0,6.56275562407284,5.31173312778148,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,538_512
6879.0,512,4.0,0.0,7.0,2.0,9.0,539,0.07999999821186066,1.0,22.0,2.0,30.0,10.0,20.0,15.0,15.0,10.0,8.0,6.0,7.0,7.0,6.0,7.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,539_512
6880.0,512,4.0,0.0,7.0,2.0,10.0,540,0.44999998807907104,1.0,24.0,2.0,20.0,15.0,20.0,20.0,15.0,10.0,9.053870831445739,7.473064584277131,6.946129168554261,6.053870831445739,6.946129168554261,2.4730645842771306,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,540_512
6881.0,512,4.0,0.0,7.0,2.0,11.0,541,-0.1899999976158142,0.0,23.0,4.0,40.0,30.0,0.0,20.0,0.0,10.0,10.0,10.0,5.0,7.0,6.0,5.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,541_512
6882.0,512,4.0,0.0,7.0,2.0,12.0,542,0.30000001192092896,0.0,23.0,4.0,25.0,15.0,20.0,20.0,10.0,10.0,10.0,7.0,6.0,7.0,6.0,2.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,542_512
6883.0,512,4.0,0.0,7.0,2.0,13.0,543,-0.18000000715255737,0.0,24.0,4.0,20.0,16.0,16.0,17.0,16.0,15.0,8.0,8.0,8.0,5.0,8.0,3.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,543_512
6884.0,512,4.0,0.0,7.0,2.0,14.0,544,0.09000000357627869,0.0,23.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,5.0,5.0,5.0,5.0,5.0,5.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,544_512
6885.0,512,4.0,0.0,7.0,2.0,15.0,545,0.019999999552965164,1.0,24.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,6.0,5.0,6.0,8.0,5.0,1.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,545_512
6886.0,512,4.0,0.0,7.0,2.0,16.0,546,-0.20000000298023224,1.0,30.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,7.0,6.0,5.0,7.0,7.0,4.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,546_512
6887.0,512,4.0,0.0,7.0,2.0,17.0,547,0.3199999928474426,1.0,30.0,2.0,25.0,20.0,20.0,20.0,0.0,15.0,8.0,8.0,7.0,9.0,6.0,6.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,547_512
6888.0,512,4.0,0.0,7.0,2.0,18.0,548,-0.1899999976158142,1.0,30.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,7.515227625321758,7.030455250643517,6.030455250643517,8.030455250643518,6.484772374678241,5.0304552506435165,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,548_512
6889.0,512,4.0,0.0,7.0,2.0,19.0,549,0.25999999046325684,1.0,28.0,2.0,20.0,20.0,20.0,20.0,0.0,20.0,8.0,8.0,6.0,7.0,7.0,6.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,549_512
6890.0,512,4.0,0.0,7.0,2.0,20.0,550,0.6299999952316284,1.0,30.0,2.0,30.0,3.0,30.0,30.0,3.0,4.0,7.0,4.0,4.0,6.0,4.0,3.0,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,550_512
6891.0,512,4.0,0.0,7.0,2.0,21.0,551,0.3700000047683716,0.0,27.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,7.42857613022847,6.857152260456938,5.857152260456937,7.857152260456939,6.571423869771532,4.857152260456938,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,551_512
6892.0,512,4.0,0.0,7.0,2.0,22.0,552,0.7300000190734863,1.0,25.0,2.0,70.0,0.0,15.0,15.0,0.0,0.0,7.0,5.0651436342464,4.5325718171232,6.532571817123199,5.597715451369601,3.5325718171232,26.0,15.0,2.0,1.0,1.0,214.0,36510.0,1.0,3.0,2.0,6.0,1.0,1.0,1.0,8.0,9.0,10.0,8.0,0.0,9.0,9.0,6.0,10.0,9.0,7.0,10.0,5.0,5.0,5.0,20.0,20.0,20.0,20.0,5.0,15.0,1,552_512
6893.0,513,5.0,0.0,9.0,2.0,1.0,531,-0.05000000074505806,0.0,25.0,4.0,15.0,30.0,20.0,20.0,10.0,5.0,10.0,8.0,10.0,5.0,10.0,1.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,531_513
6894.0,513,5.0,0.0,9.0,2.0,2.0,532,0.0,0.0,26.0,4.0,25.0,20.0,20.0,20.0,5.0,10.0,8.0,5.578777237703612,6.515755447540721,7.0,6.515755447540721,5.06302179016289,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,532_513
6895.0,513,5.0,0.0,9.0,2.0,3.0,533,0.11999999731779099,1.0,26.0,2.0,25.0,25.0,25.0,13.0,12.0,0.0,7.0,8.0,8.0,8.0,6.0,5.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,533_513
6896.0,513,5.0,0.0,9.0,2.0,4.0,534,-0.10999999940395355,0.0,24.0,6.0,30.0,30.0,30.0,5.0,2.0,3.0,8.0,8.0,9.0,8.0,8.0,8.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,534_513
6897.0,513,5.0,0.0,9.0,2.0,5.0,535,0.5199999809265137,1.0,23.0,2.0,23.0,14.0,19.0,16.0,10.0,18.0,8.0,8.0,7.0,7.0,7.0,7.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,535_513
6898.0,513,5.0,0.0,9.0,2.0,6.0,536,0.6600000262260437,1.0,29.0,2.0,30.0,20.0,20.0,20.0,10.0,0.0,8.0,3.0,6.0,7.0,6.0,3.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,536_513
6899.0,513,5.0,0.0,9.0,2.0,7.0,537,0.7599999904632568,0.0,22.0,4.0,20.0,5.0,25.0,25.0,5.0,20.0,8.0,8.0,8.0,8.0,8.0,6.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,537_513
6900.0,513,5.0,0.0,9.0,2.0,8.0,538,0.07000000029802322,1.0,32.0,2.0,50.0,0.0,10.0,30.0,0.0,10.0,8.0,5.0,6.0,7.0,7.0,6.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,538_513
6901.0,513,5.0,0.0,9.0,2.0,9.0,539,0.44999998807907104,1.0,22.0,2.0,30.0,10.0,20.0,15.0,15.0,10.0,10.0,7.0,6.0,10.0,7.0,6.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,539_513
6902.0,513,5.0,0.0,9.0,2.0,10.0,540,0.019999999552965164,1.0,24.0,2.0,20.0,15.0,20.0,20.0,15.0,10.0,7.0,6.0,6.0,7.0,5.0,4.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,540_513
6903.0,513,5.0,0.0,9.0,2.0,11.0,541,-0.009999999776482582,0.0,23.0,4.0,40.0,30.0,0.0,20.0,0.0,10.0,7.499442700388258,5.002229198446973,6.0,7.500557299611744,6.500557299611744,3.500557299611743,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,541_513
6904.0,513,5.0,0.0,9.0,2.0,12.0,542,0.6100000143051147,0.0,23.0,4.0,25.0,15.0,20.0,20.0,10.0,10.0,8.0,6.0,7.0,8.0,6.0,2.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,542_513
6905.0,513,5.0,0.0,9.0,2.0,13.0,543,-0.15000000596046448,0.0,24.0,4.0,20.0,16.0,16.0,17.0,16.0,15.0,5.0,8.0,8.0,8.0,8.0,5.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,543_513
6906.0,513,5.0,0.0,9.0,2.0,14.0,544,0.019999999552965164,0.0,23.0,4.0,15.0,25.0,20.0,10.0,10.0,20.0,6.0,7.0,7.0,9.0,8.0,6.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,544_513
6907.0,513,5.0,0.0,9.0,2.0,15.0,545,-0.33000001311302185,1.0,24.0,2.0,20.0,20.0,20.0,20.0,10.0,10.0,8.0,4.0,5.0,8.0,7.0,2.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,545_513
6908.0,513,5.0,0.0,9.0,2.0,16.0,546,0.0,1.0,30.0,2.0,35.0,10.0,20.0,25.0,5.0,5.0,8.0,7.0,7.0,9.0,6.0,6.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,546_513
6909.0,513,5.0,0.0,9.0,2.0,17.0,547,0.6000000238418579,1.0,30.0,2.0,25.0,20.0,20.0,20.0,0.0,15.0,7.0,7.0,6.0,8.0,7.0,4.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,547_513
6910.0,513,5.0,0.0,9.0,2.0,18.0,548,-0.10000000149011612,1.0,30.0,2.0,40.0,10.0,20.0,10.0,0.0,20.0,8.0,2.0,3.0,8.0,2.0,1.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,548_513
6911.0,513,5.0,0.0,9.0,2.0,19.0,549,0.3400000035762787,1.0,28.0,2.0,20.0,20.0,20.0,20.0,0.0,20.0,7.0,7.0,6.0,5.0,6.0,4.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,549_513
6912.0,513,5.0,0.0,9.0,2.0,20.0,550,0.7300000190734863,1.0,30.0,2.0,30.0,3.0,30.0,30.0,3.0,4.0,9.0,6.0,6.0,7.0,6.0,4.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,550_513
6913.0,513,5.0,0.0,9.0,2.0,21.0,551,0.5799999833106995,0.0,27.0,1.0,40.0,20.0,20.0,20.0,0.0,0.0,9.0,6.0,5.0,9.0,7.0,5.0,23.0,15.0,2.0,1.0,1.0,33418.0,50572.0,2.0,6.0,4.0,6.0,1.0,1.0,9.0,9.0,9.0,9.0,1.0,0.0,8.0,9.0,8.0,9.0,10.0,6.0,8.0,6.0,6.0,2.0,20.0,20.0,20.0,20.0,5.0,15.0,1,551_513
